 LONDON STAR ,2006,  228 m X 32 m ,  73400 t ,  A8KN4 ,9330343,636091196
 LONE BRES ,2000,  89 m X 13 m ,  4748 t ,  OYTE2 ,9195822,219645000
 LONG SAND ,1988,  65 m X 12 m ,  1800 t ,  5BGS2 ,8818960,210206000
 LONGSTONE ,2003,  193 m X 26 m ,  13274 t ,  VQBS2 ,9234082,235574000
 LORD  HINTON ,1986,  155 m X 25 m ,  22447 t ,  GFLD ,8402864,233292000
 LORE PRAHM ,1989,  59 m X 12 m ,  1323 t ,  DCBT ,8915902,218706000
 LOTUS ,2004,  87 m X 13 m ,  4479 t ,  SBCF ,9297137,266130000
 LOTUS ,1993,  72 m X 11 m ,  2510 t ,  PGFG ,9052692,246162000
 LOUISE BORCHARD ,2006,  127 m X 20 m ,  8450 t ,  V2CB6 ,9351098,304974000
 LOUISE RUSS ,2000,  174 m X 25 m ,  8800 t ,  ZDEK 3 ,9226360,236134000
 LPG BAROUDA ,1983,  115 m X 18 m ,  8078 t ,  7TRX ,8109395,605186260
 LPG MELINA ,1984,  35 m X 32 m ,  5686 t ,  SYFW ,8411243,239953000
 LPG/C BRIZ ,1988,  88 m X 12 m ,  1272 t ,  LZRV ,8899720,207297000
 LPG/C GAZ REDSEA ,2002,  120 m X 19 m ,  7930 t ,  HOBV ,9264192,353130000
 LPGC MAIDO ,1999,  98 m X 15 m ,  4197 t ,  FNHC ,9135779,226028000
 LR2 POLARIS ,2008,  244 m X 42 m ,  114500 t ,  VREK2 ,9378620,477141900
 LS EVA ,2006,  100 m X 15 m ,  4700 t ,  ZDHU4 ,9379478,236634000
 LTC CALVINP TITUS ,1985,  198 m X 32 m ,  24500 t ,  KJLV ,8322789,367302000
 LU XUN ,1988,  159 m X 23 m ,  18144 t ,  BOPV ,8513716,412428000
 LUANDATIDE ,2002,  72 m X 16 m ,  3350 t ,  YJSM2 ,9249192,576774000
 LUCHS ,1991,  29 m X 9 m ,  75 t ,  DEJG ,8912211,211290720
 LUCIE DELMAS ,1978,  200 m X 32 m ,  22564 t ,  C6UZ2 ,7704590,308647000
 LUCIEN L ,1967,  66 m X 18 m ,  142 t ,  VC6946 ,6721981,316007857
 LUCKY ARROW ,1979,  135 m X 20 m ,  12274 t ,  HPXX ,7805370,356532000
 LUCKY NINE ,1996,  98 m X 17 m ,  5060 t ,  J8B3804 ,9146417,376252000
 LUCKY_SEA ,1986,  108 m X 16 m ,  2188 t ,  C4NN2 ,8841486,209210000
 LUDOGORETZ ,1968,  140 m X 32 m ,  13470 t ,  LZHK ,6827670,207079000
 LUIGI PA ,1975,  160 m X 21 m ,  10300 t ,  IBJX ,7382366,247240000
 LUIN ,1988,  51 m X 9 m ,  474 t ,  XUAU2 ,8727018,514394000
 LUNA A ,1976,  34 m X 10 m ,  208 t ,  OVQC2 ,7522150,220299000
 LUNG YUIN ,1992,  94 m X 16 m ,  3952 t ,  3FGA8 ,9048603,353242000
 LUNO ,1994,  101 m X 15 m ,  4635 t ,  EARP ,9072329,224544000
 LURO ,2003,  89 m X 14 m ,  4919 t ,  PEAE ,9263588,244059000
 LUROEY ,2001,  65 m X 13 m ,  1462 t ,  LLGJ ,9221047,257127000
 LYCASTE PEACE ,2003,  230 m X 37 m ,  49999 t ,  HOWO ,9249336,357261000
 LYCIAN ,2007,  107 m X 16 m ,  5600 t ,  9HDE9 ,9367231,256815000
 LYDIAN ,2007,  100 m X 18 m ,  5600 t ,  9HJM9 ,9367243,249062000
 LYNNE FRINK ,1980,  0 m X 0 m ,  170 t ,  WCC8505 ,8978459,303195000
 LYRIKA ,1994,  89 m X 12 m ,  2350 t ,  LYSE ,9080675,277344000
 LYSBLINK ,2000,  129 m X 18 m ,  7500 t ,  LJZG3 ,9197313,259642000
 LYSBRIS ,1999,  129 m X 18 m ,  7500 t ,  LJLN3 ,9144263,259538000
 LYSTIND ,1990,  102 m X 17 m ,  3700 t ,  LCGF3 ,8811297,257115000
 M E R Y E M ,1979,  73 m X 7 m ,  1612 t ,  TCAQ2 ,7721859,271002111
 M WIND ,1999,  0 m X 0 m ,  5538 t ,  V7TG5 ,9160944,538003799
 M.F.ASKOE ,1993,  31 m X 11 m ,  85 t ,  OZAJ ,9082635,219000811
 M.V.SAEED ,1976,  126 m X 17 m ,  8100 t ,  D6FH5 ,7420209,616839000
 M.Y.SKAT ,2002,  70 m X 10 m ,  285 t ,  ZCGS3 ,1007287,319741000
 M.YUKSEL ,1971,  81 m X 13 m ,  1542 t ,  ERDK ,7113337,214180411
 M/F WAWEL ,1980,  164 m X 28 m ,  3501 t ,  C6TY9 ,7814462,311852000
 M/S BALMORAL ,1988,  218 m X 28 m ,  5186 t ,  C6II4 ,8506294,308785000
 M/S FOLLA ,1982,  53 m X 12 m ,  500 t ,  LLPD ,8112574,258253000
 M/S GOTSKA SANDON ,1981,  30 m X 6 m ,  25 t ,  SMXK ,8028462,265518280
 M/S HEIKO ,1968,  0 m X 0 m ,  839 t ,  LNDW ,6900379,258460000
 M/S STRAUMVIK ,1971,  50 m X 10 m ,  593 t ,  LEYJ ,7042291,258260000
 M/V AOMI ,2007,  225 m X 32 m ,  76483 t ,  9VPY5 ,9378606,565657000
 M/V HAJ AMIN 1 ,1975,  97 m X 16 m ,  4250 t ,  XUJR8 ,7402984,515247000
 MAASBORG ,2005,  110 m X 14 m ,  6000 t ,  PFRL ,9341720,244575000
 MAASDIEP ,1997,  118 m X 19 m ,  6853 t ,  PCEI ,9147124,245266000
 MAASMOND ,1931,  0 m X 0 m ,  135 t ,  PFQY ,8862129,245910000
 MABROOKAH ,1980,  122 m X 17 m ,  5030 t ,  D6BL5 ,7903732,616094000
 MACIEJ RATAJ ,1985,  195 m X 26 m ,  33750 t ,  9HEB7 ,8219322,215139000
 MADELEINE ,1981,  123 m X 18 m ,  1050 t ,  VCRG ,7915228,316003239
 MADONNA ,1999,  174 m X 28 m ,  30561 t ,  3FDV9 ,9196436,357246000
 MADONNA III ,2007,  191 m X 32 m ,  53000 t ,  3EMH3 ,9373620,353847000
 MAERSK ABERDEEN ,1999,  155 m X 26 m ,  17720 t ,  VRDG4 ,9175793,477958600
 MAERSK ADVANCER ,2004,  90 m X 22 m ,  4614 t ,  MDKE6 ,9254381,235830000
 MAERSK ANGLIA ,2000,  143 m X 23 m ,  4650 t ,  PCFJ ,9186649,244885000
 MAERSK ANTWERP ,1999,  155 m X 25 m ,  17720 t ,  VRDG3 ,9175781,477958500
 MAERSK ARKANSAS ,1998,  155 m X 25 m ,  17375 t ,  WDB9984 ,9164251,367764000
 MAERSK ASSERTER ,2004,  90 m X 22 m ,  4597 t ,  MDJL7 ,9254379,235833000
 MAERSK ATTENDER ,2000,  90 m X 23 m ,  5010 t ,  OVZI2 ,9193795,219665000
 MAERSK BEATER ,1997,  85 m X 19 m ,  4201 t ,  MXSA3 ,9144342,234761000
 MAERSK BELFAST ,2005,  175 m X 29 m ,  29032 t ,  OXHF2 ,9299446,219120000
 MAERSK BERING ,2005,  176 m X 30 m ,  29057 t ,  9VJK2 ,9299422,563654000
 MAERSK BINTAN ,2008,  223 m X 32 m ,  58000 t ,  9VFK4 ,9355288,565735000
 MAERSK BLAZER ,1998,  85 m X 19 m ,  4201 t ,  OZPB2 ,9151589,219408000
 MAERSK BOULDER ,1998,  85 m X 18 m ,  4201 t ,  OZNB2 ,9151577,219296000
 MAERSK BROOKLYN ,2007,  294 m X 32 m ,  52400 t ,  MLFR7 ,9313931,235010570
 MAERSK BULAN ,2008,  223 m X 32 m ,  58000 t ,  9V7693 ,9355343,563455000
 MAERSK CALIFORNIA ,1992,  176 m X 28 m ,  25275 t ,  WGAZ ,8820195,338251000
 MAERSK CHAMPION ,1986,  76 m X 18 m ,  2546 t ,  OXJZ6 ,8401951,219345000
 MAERSK CHANCELLOR ,1986,  76 m X 18 m ,  2903 t ,  VOCX ,8401975,316322000
 MAERSK CLIPPER ,1983,  70 m X 16 m ,  2085 t ,  OVUV2 ,8116099,219143000
 MAERSK CUTTER ,1983,  70 m X 16 m ,  2070 t ,  GDGH ,8116104,233890000
 MAERSK DAMIETTA ,2008,  294 m X 32 m ,  67410 t ,  A8OU4 ,9348675,636091506
 MAERSK DELFT ,2005,  186 m X 30 m ,  1500 t ,  MJYC9 ,9293088,235009590
 MAERSK DISPATCHER ,2005,  89 m X 22 m ,  4150 t ,  XJAJ ,9298909,316013080
 MAERSK DOVER ,2006,  188 m X 28 m ,  1500 t ,  MLBZ6 ,9318345,235010500
 MAERSK DRAMMEN ,2002,  282 m X 34 m ,  57600 t ,  A8EY7 ,9248095,636090779
 MAERSK DUFFIELD ,2002,  281 m X 32 m ,  53171 t ,  A8RL2 ,9227340,636091669
 MAERSK DUNBAR ,2005,  263 m X 32 m ,  52450 t ,  A8GU7 ,9297840,636090862
 MAERSK DUNEDIN ,2005,  294 m X 32 m ,  67247 t ,  A8IX7 ,9326782,636091049
 MAERSK DUNKERQUE ,2005,  189 m X 28 m ,  6160 t ,  MJTL2 ,9293076,235028825
 MAERSK EXPORTER ,1996,  143 m X 23 m ,  5928 t ,  PFSN ,9121625,245896000
 MAERSK FIGHTER ,1992,  83 m X 19 m ,  4654 t ,  OVQA5 ,9034779,219362000
 MAERSK FLANDERS ,2000,  142 m X 23 m ,  5700 t ,  PCFK ,9186637,244889000
 MAERSK FLENSBURG ,2002,  135 m X 22 m ,  11135 t ,  VQEO8 ,9252773,235004960
 MAERSK GATESHEAD ,2002,  292 m X 32 m ,  62007 t ,  VQBW2 ,9235543,235575000
 MAERSK IMPORTER ,1996,  143 m X 23 m ,  5700 t ,  PFSP ,9121637,245566000
 MAERSK IPANEMA ,1995,  246 m X 32 m ,  46170 t ,  DIOB ,9105126,211644000
 MAERSK JEWEL ,2006,  180 m X 30 m ,  29190 t ,  S6EJ5 ,9292759,565055000
 MAERSK KIEL ,1998,  300 m X 43 m ,  88669 t ,  VRGJ6 ,9153850,477711600
 MAERSK KIMI ,1998,  300 m X 42 m ,  88669 t ,  PDHO ,9162227,244132000
 MAERSK KINGSTON ,2003,  304 m X 40 m ,  81183 t ,  SWFZ ,9244934,237862000
 MAERSK KITHIRA ,2001,  300 m X 45 m ,  88700 t ,  ZNQO3 ,9215323,235267000
 MAERSK KLEVEN ,1996,  322 m X 42 m ,  84900 t ,  A8PX2 ,9085546,636091608
 MAERSK MARIB ,2008,  285 m X 43 m ,  75000 t ,  V7CY2 ,9336749,538001576
 MAERSK MATSUYAMA ,2008,  182 m X 32 m ,  47000 t ,  3ETC6 ,9367736,370514000
 MAERSK MIKAGE ,2009,  182 m X 32 m ,  47000 t ,  3FZS2 ,9380051,355733000
 MAERSK NEWTON ,2009,  333 m X 58 m ,  308800 t ,  FLSD ,9358292,228332800
 MAERSK NOUMEA ,2001,  210 m X 30 m ,  34717 t ,  A8QD8 ,9231482,636013898
 MAERSK REGENSBURG ,2006,  148 m X 24 m ,  13760 t ,  VREN6 ,9332676,477143400
 MAERSK RIESA ,2003,  171 m X 27 m ,  34558 t ,  C6VT3 ,9252292,308986000
 MAERSK RUGEN ,2001,  171 m X 28 m ,  34861 t ,  A8JA4 ,9167186,636013194
 MAERSK SEARCHER ,1999,  82 m X 19 m ,  3490 t ,  MZNL6 ,9191369,233663000
 MAERSK SEMAKAU ,2007,  319 m X 40 m ,  85250 t ,  S6CH6 ,9315252,565485000
 MAERSK SENANG ,2007,  319 m X 40 m ,  85250 t ,  S6CH5 ,9315240,565482000
 MAERSK SEOUL ,2006,  332 m X 44 m ,  101500 t ,  A8LK3 ,9306550,636091269
 MAERSK SEVILLE ,2006,  334 m X 42 m ,  100000 t ,  DDEP2 ,9299927,218287000
 MAERSK TANGIER ,1990,  0 m X 0 m ,  21238 t ,  A8NH3 ,8905543,636013479
 MAERSK TARRAGONA ,1990,  161 m X 28 m ,  21229 t ,  A8NH4 ,8820212,636013480
 MAERSK TRAPANI ,1990,  161 m X 28 m ,  21238 t ,  A8NH6 ,8820224,636013482
 MAERSK VALLETTA ,2002,  180 m X 28 m ,  22300 t ,  ZDEZ7 ,9242637,236032000
 MAERSK VANCOUVER ,2001,  179 m X 27 m ,  22308 t ,  ZDEX7 ,9242625,236014000
 MAERSK VENICE ,2002,  179 m X 28 m ,  22308 t ,  ZDFH7 ,9242651,236173000
 MAESTRO 1 ,1980,  120 m X 20 m ,  4401 t ,  3EMY5 ,7920857,354134000
 MAESTRO SUN ,1986,  161 m X 21 m ,  9200 t ,  V7ET2 ,8401133,538001857
 MAGDA D ,1984,  85 m X 11 m ,  1537 t ,  V2NA ,8407228,304010383
 MAGELLAN PLANET ,2002,  133 m X 17 m ,  7973 t ,  V2OE9 ,9242613,304427000
 MAGELLAN STAR ,2002,  133 m X 18 m ,  7968 t ,  V2OE7 ,9242572,304408000
 MAGLEBY ,1990,  294 m X 32 m ,  60350 t ,  OUSH2 ,8715871,219281000
 MAGNIFICA ,2008,  176 m X 31 m ,  40000 t ,  ICFV ,9374234,247271400
 MAHANADI SPIRIT ,2000,  183 m X 32 m ,  47037 t ,  C6WJ8 ,9221683,308893000
 MAHARAJA AGRASEN ,1995,  275 m X 46 m ,  147467 t ,  ATSS ,9070149,419020000
 MAIKE ,1989,  82 m X 11 m ,  1908 t ,  DJLS ,8905115,218176000
 MAIKE D ,2000,  133 m X 18 m ,  7944 t ,  ZIXT7 ,9226372,235542000
 MAISA ,1980,  153 m X 23 m ,  18078 t ,  PPNX ,7801714,710242000
 MAKRONISSOS ,2002,  244 m X 42 m ,  106106 t ,  SWAM ,9232450,239962000
 MALAGA ,1977,  82 m X 12 m ,  4034 t ,  J8B3719 ,7514440,375752000
 MALINDI ,2008,  289 m X 45 m ,  177000 t ,  9HFS9 ,9363015,256924000
 MALTA CEMENT ,1991,  88 m X 13 m ,  3961 t ,  C6UT9 ,8911841,309036000
 MAN HAI ,1984,  190 m X 32 m ,  46436 t ,  BOHG ,8220228,412221000
 MANA ,1978,  0 m X 0 m ,  17089 t ,  3FOJ3 ,7714739,352380000
 MANABERG OF-42 ,1972,  68 m X 12 m ,  793 t ,  TF AH ,7212248,251038000
 MANAH ,2008,  333 m X 60 m ,  315000 t ,  9HPP9 ,9365764,249331000
 MANOLIS P ,1995,  0 m X 0 m ,  20346 t ,  V7MF5 ,9101493,538002849
 MANX EAGLE ,1984,  146 m X 20 m ,  12077 t ,  V2SW ,8321670,304010736
 MANX LION ,1998,  148 m X 24 m ,  16833 t ,  V2PQ6 ,9163984,304394000
 MAPLE ,1985,  88 m X 13 m ,  3053 t ,  ZDIX6 ,8509844,236495000
 MAR ,1990,  179 m X 25 m ,  28610 t ,  ELTF7 ,8819110,636010500
 MAR ISA ,2003,  105 m X 15 m ,  4750 t ,  ECBV ,9260500,224989000
 MAR PAULA ,2004,  105 m X 16 m ,  5850 t ,  EBVX ,9287883,224527000
 MARA ,1970,  74 m X 10 m ,  1230 t ,  5VAB4 ,7015509,671011000
 MARABOU ,1989,  196 m X 28 m ,  40908 t ,  9HTI8 ,8610916,256402000
 MARAN GAS VERGINA ,2008,  226 m X 39 m ,  54970 t ,  SWLL ,9350599,240740000
 MARATHON ,1976,  78 m X 12 m ,  2575 t ,  PJUL ,7529330,306277000
 MARCO M ,1980,  144 m X 18 m ,  3980 t ,  ICMX ,7619537,247298000
 MARCO POLO ,1965,  176 m X 24 m ,  5180 t ,  C6JZ7 ,6417097,308693000
 MARE ,1985,  79 m X 10 m ,  1490 t ,  J8B3584 ,8411671,376423000
 MARE OCEANO ,1974,  78 m X 13 m ,  2997 t ,  IWUE ,7347067,247272000
 MARE ORIENS ,2008,  246 m X 42 m ,  110500 t ,  ICDY ,9346873,247254100
 MAREN-MOLS ,1996,  133 m X 24 m ,  4030 t ,  OZGO ,9112765,219000345
 MARENO ,2000,  154 m X 26 m ,  17500 t ,  V2BC5 ,9175717,304491000
 MARFRET DURANDE ,2003,  175 m X 27 m ,  23579 t ,  FWAJ ,9256365,226320000
 MARFRET MEJEAN ,1998,  101 m X 16 m ,  4974 t ,  LXZO ,9183489,253355000
 MARGITA ,1971,  86 m X 14 m ,  3296 t ,  SBPA ,7036591,265228000
 MARIA DESGAGNES ,1999,  120 m X 21 m ,  14335 t ,  VCWL ,9163752,316285000
 MARIA K ,1976,  130 m X 20 m ,  11680 t ,  O D S M ,7511204,450464000
 MARIA M ,2006,  176 m X 31 m ,  40000 t ,  IBSK ,9301885,247182500
 MARIA SOLTIN ,1972,  66 m X 10 m ,  1132 t ,  OWOA6 ,7203699,219303000
 MARIA THERESA ,2002,  92 m X 14 m ,  4460 t ,  OWOX2 ,9228590,220052000
 MARIABURG ,1985,  75 m X 11 m ,  1570 t ,  ONFJ ,8411229,205521000
 MARIE DELMAS ,2001,  195 m X 30 m ,  30453 t ,  C4ZY2 ,9220847,212889000
 MARIE LEHMANN ,1987,  88 m X 13 m ,  3017 t ,  V2OA8 ,8707783,304323000
 MARIE MAERSK ,1990,  294 m X 32 m ,  60350 t ,  OULL2 ,8715869,219280000
 MARIELLA ,1985,  177 m X 28 m ,  3400 t ,  OITI ,8320573,230181000
 MARIETJE ANDREA ,2008,  126 m X 15 m ,  4504 t ,  PBWR ,9361134,246649000
 MARIETTA ,2004,  225 m X 32 m ,  73880 t ,  9HA2346 ,9281437,248390000
 MARIGOLA ,1999,  145 m X 22 m ,  17520 t ,  IBEL ,9173070,247567000
 MARINA STAR 1 ,1983,  148 m X 23 m ,  13089 t ,  YEMY ,8115605,525025037
 MARINE ACE ,1989,  70 m X 12 m ,  2241 t ,  DSGO ,8717764,440377000
 MARINE EMERALD ,2006,  116 m X 20 m ,  8400 t ,  3EFA8 ,9334973,371984000
 MARINUS ,2003,  119 m X 17 m ,  7082 t ,  OXQS2 ,9232840,219132000
 MARION K ,1981,  69 m X 11 m ,  1663 t ,  V2CU ,8026282,304336000
 MARITEA ,2002,  176 m X 30 m ,  35795 t ,  IBTU ,9210919,247062400
 MARJESCO ,1997,  98 m X 15 m ,  4649 t ,  V2BM1 ,9148233,304866000
 MARKAB PILOTVESSEL ,1978,  0 m X 0 m ,  800 t ,  PFVA ,7605691,244949000
 MARLENE S ,1995,  164 m X 28 m ,  23130 t ,  V2DW ,9088512,304010558
 MARLIN ,2000,  80 m X 11 m ,  1805 t ,  V2OF7 ,9213715,304108000
 MARMARA B ,1982,  83 m X 13 m ,  3274 t ,  TCDJ ,7901801,271000394
 MARNEDIJK ,2006,  130 m X 21 m ,  8400 t ,  C4MA2 ,9339026,210122000
 MAROUDIO ,2003,  190 m X 32 m ,  56020 t ,  SVZB ,9277254,240128000
 MARRAKECH ,1986,  110 m X 25 m ,  1768 t ,  CNBT ,8412819,242043000
 MARVELLOUS ,2000,  287 m X 45 m ,  169150 t ,  SWJA ,9213375,240268000
 MARWAN ,1994,  167 m X 25 m ,  18950 t ,  9HA2187 ,9070008,248123000
 MARY WONSILD ,1993,  89 m X 14 m ,  2698 t ,  ICWC ,9010955,247002000
 MASCOT K ,2005,  122 m X 16 m ,  7332 t ,  J8B3739 ,9368649,375738000
 MASTER WALID ,1975,  125 m X 19 m ,  11594 t ,  4LQR ,7429918,213615000
 MASTRAFJORD ,2006,  129 m X 19 m ,  1500 t ,  LIAT ,9344760,259216000
 MATHAWEE NAREE ,1996,  169 m X 27 m ,  28364 t ,  HSB3320 ,9145700,567312000
 MATTEA ,1997,  271 m X 46 m ,  124365 t ,  VCSR ,9131888,316222000
 MATVEY ,1985,  196 m X 32 m ,  46650 t ,  3EMJ5 ,8215560,351114000
 MAUMEE ,1929,  0 m X 0 m ,  12497 t ,  WDA469 ,5057709,366811710
 MAYA LAND ,1977,  146 m X 20 m ,  14550 t ,  V3SG ,7645134,312724000
 MAYSSAN ,2008,  306 m X 40 m ,  79030 t ,  A9HX ,9349526,408827000
 MCL EXPRESS ,1999,  93 m X 16 m ,  4800 t ,  V2AS7 ,9191101,304010998
 MCS ALIX ,2005,  26 m X 9 m ,  300 t ,  MKWU2 ,9364538,235010250
 MCS IRIS ,2006,  24 m X 8 m ,  72 t ,  MBFE ,9352731,235050117
 MEDCOA_LOME ,1994,  148 m X 26 m ,  10517 t ,  ZDHU5 ,8508369,236365000
 MEDI CHENNAI ,2005,  189 m X 32 m ,  55862 t ,  3ECQ3 ,9300221,371388000
 MEDI IMABARI ,2008,  191 m X 32 m ,  56000 t ,  3EPB6 ,9339466,353170000
 MEDITERRANEE ,1989,  165 m X 30 m ,  3452 t ,  FNYF ,8705395,227187000
 MEGA EXPRESS ,2001,  176 m X 25 m ,  3500 t ,  IBPR ,9203174,247013400
 MEKHANIK SEMAKOV ,1991,  85 m X 14 m ,  2650 t ,  UCOZ ,8904393,273113800
 MEKHANIK YARTSEV ,1990,  85 m X 14 m ,  2650 t ,  UCOQ ,8904367,273114700
 MELISA-D ,2002,  69 m X 10 m ,  1302 t ,  TCCD7 ,9277058,271002408
 MELITA ,1983,  114 m X 13 m ,  3162 t ,  9HEV5 ,8230479,249843000
 MELLINA ,2003,  0 m X 0 m ,  6000 t ,  PBIM ,9260689,245820000
 MELODY ,1982,  0 m X 0 m ,  4800 t ,  3FBS7 ,7902295,353157000
 MELUSINE ,1999,  162 m X 25 m ,  9729 t ,  ONDM ,9166637,205453000
 MERAKI ,1980,  160 m X 24 m ,  23853 t ,  HPMI ,7927491,355190000
 MERCHANT ,1983,  155 m X 25 m ,  13090 t ,  DEBZ2 ,8020604,218252000
 MERDIF_2 ,1972,  167 m X 24 m ,  4210 t ,  JYA45 ,7213072,438035300
 MERDIF-1 ,1973,  167 m X 24 m ,  4040 t ,  JYA18 ,7229980,438020000
 MERLE ,1991,  80 m X 11 m ,  2412 t ,  ZDHC3 ,8918306,236298000
 MERMAID ENDEAVOUR ,1995,  33 m X 11 m ,  749 t ,  VHW4963 ,9131292,503313000
 MERMAID INVESTIGATOR ,2006,  54 m X 14 m ,  1200 t ,  VHLQ ,9369289,503518000
 MEROPE STAR ,2006,  88 m X 20 m ,  3600 t ,  CQOU ,9356919,255802950
 MERSA ALAM ,2000,  100 m X 18 m ,  6016 t ,  SSMQ ,9055175,622122241
 MERSA2 ,1973,  89 m X 11 m ,  2831 t ,  TCAS8 ,7121085,271002016
 MERSEY FISHER ,1998,  92 m X 15 m ,  4765 t ,  ZDFY4 ,9170420,236216000
 MERT KALKAVAN ,1991,  110 m X 18 m ,  8185 t ,  TCCV4 ,9016155,271000761
 MERWEDIJK ,2001,  132 m X 20 m ,  8298 t ,  PFCN ,9242986,245448000
 METAURO ,1991,  109 m X 15 m ,  4621 t ,  ICNG ,9012082,247200000
 METEOR ,1960,  34 m X 10 m ,  213 t ,  OJJO ,5233547,230934000
 METSABORG ,2002,  135 m X 17 m ,  9150 t ,  PBFL ,9243801,246270000
 METTE MOLS ,1996,  136 m X 24 m ,  4030 t ,  OZJJ ,9112777,219000373
 MEWAH SEJATI ,1987,  60 m X 10 m ,  1299 t ,  9MGE5 ,8801761,533000089
 MEXICO III ,1993,  40 m X 8 m ,  390 t ,   ,9076284,345110004
 MF BASTOE 1 ,1997,  109 m X 19 m ,  1489 t ,  LIPT ,9144081,259401000
 MFV.ZEELAND ,1989,  115 m X 17 m ,  5162 t ,  PIWT ,8901913,244583000
 MIAMI MAIDEN ,1984,  181 m X 31 m ,  39333 t ,  DYIF ,8309347,548713000
 MICHAEL S ,2001,  190 m X 32 m ,  50170 t ,  9HQZ9 ,9230127,249393000
 MICHALIS K ,1977,  63 m X 11 m ,  1281 t ,  SY7349 ,7707487,240581000
 MICHIGAN HIGHWAY ,2008,  199 m X 32 m ,  21300 t ,  7JCW ,9339832,432633000
 MIDAS ,1990,  106 m X 16 m ,  4234 t ,  OIZZ ,9002659,230186000
 MIDJUR ,1992,  169 m X 25 m ,  21547 t ,  9HPT6 ,9015656,248734000
 MIDNATSOL ,2003,  135 m X 22 m ,  1669 t ,  LMDH ,9247728,258595000
 MIDNIGHT CHIEF ,1982,  17 m X 12 m ,  1190 t ,  HO-4358 ,8115722,351915000
 MIDNIGHT TIDE ,1982,  62 m X 15 m ,  454 t ,  3EHH3 ,8119974,372081000
 MIHO PRACAT ,2007,  229 m X 32 m ,  80500 t ,  9AA6078 ,9384514,238251000
 MILA ,2006,  90 m X 13 m ,  3500 t ,  PHGM ,9331335,246542000
 MILENIUM  TRES ,2006,  102 m X 26 m ,  750 t ,  ECLQ ,9294226,224836000
 MILFORD FISHER ,1998,  91 m X 15 m ,  4973 t ,  MXQW5 ,9118185,234892000
 MILLER FREEMAN ,1967,  67 m X 13 m ,  590 t ,  WTDM ,6621636,303941000
 MILLION TRADER I ,2006,  225 m X 32 m ,  75949 t ,  DUAN ,9311153,548804000
 MINALAND ,1978,  0 m X 0 m ,  17160 t ,  VQGZ8 ,7514426,235005230
 MINERVA ,1992,  88 m X 13 m ,  3735 t ,  C6VB2 ,9014690,309694000
 MINERVA CONCERT ,2003,  233 m X 42 m ,  105817 t ,  SVWC ,9271406,240110000
 MINERVA IRIS ,2004,  244 m X 42 m ,  103124 t ,  SVCP ,9285861,240243000
 MINERVA NIKE ,2004,  244 m X 42 m ,  105330 t ,  SVSA ,9255696,240185000
 MINERVA ROXANNE ,2004,  244 m X 42 m ,  103559 t ,  SWSZ ,9276585,240198000
 MINERVA XANTHE ,2006,  183 m X 32 m ,  50930 t ,  9HSR8 ,9318010,256378000
 MINITANK SIX ,2006,  113 m X 18 m ,  8000 t ,  9HQC8 ,9321445,256276000
 MINKA-C ,2008,  98 m X 14 m ,  5000 t ,  2APU3 ,9373565,235061954
 MINNA ,2003,  46 m X 10 m ,  210 t ,  MASH6 ,9266712,235710000
 MINO G ,1979,  0 m X 0 m ,  16653 t ,  XUAE2 ,7725697,514309000
 MIRAMAR ,1996,  90 m X 14 m ,  4135 t ,  ZDEL4 ,9136204,236138000
 MIRVA ,1985,  105 m X 16 m ,  4407 t ,  ZDFQ3 ,8411621,236018000
 MIRVAT 1 ,1982,  109 m X 17 m ,  2053 t ,  ODVD ,7925273,450533000
 MISIDA ,2007,  164 m X 24 m ,  9500 t ,  OJNC ,9348948,230995000
 MISKA ,1974,  80 m X 9 m ,  1401 t ,  PDOC ,7510793,246355000
 MISSISSIPPIBORG ,2000,  135 m X 16 m ,  8950 t ,  PCGZ ,9207508,244976000
 MISTRAL ,1966,  69 m X 11 m ,  1196 t ,  V2HO ,6617855,304010366
 MISTRAL ,2008,  135 m X 22 m ,  11400 t ,  2ALV8 ,9376024,235060873
 MISTRAL EXPRESS ,1981,  144 m X 22 m ,  2295 t ,  CNA4026 ,7915101,242582000
 MITROPE ,1999,  149 m X 23 m ,  15718 t ,  9HBH6 ,9154294,248360000
 MNO ZEEZAND ,1999,  82 m X 11 m ,  2132 t ,  PCHT ,9196278,244430000
 MOBY AKI ,2005,  175 m X 28 m ,  5628 t ,  IBVV ,9299393,247132400
 MOBY WONDER ,2001,  175 m X 28 m ,  5500 t ,  IBUR ,9214367,247015400
 MOEYSALEN ,1993,  84 m X 15 m ,  1500 t ,  LGEV ,9035175,257325400
 MOEZELBORG ,1999,  135 m X 16 m ,  9200 t ,  PEAD ,9180839,245315000
 MOHAWK PRINCESS ,1982,  182 m X 27 m ,  40300 t ,  DYHY ,8005599,548709000
 MOJITO ,2005,  128 m X 20 m ,  13062 t ,  V7IR4 ,9322138,538002436
 MOL COMPETENCE ,2008,  316 m X 46 m ,  89370 t ,  C6XF5 ,9339662,311007300
 MOL ENDURANCE ,2003,  294 m X 32 m ,  61441 t ,  HPLT ,9261736,355109000
 MOL EXPLORER ,2007,  293 m X 32 m ,  62500 t ,  3EKT8 ,9333826,372827000
 MOL PRECISION ,2002,  292 m X 40 m ,  73063 t ,  H9UZ ,9236470,354851000
 MOL VALPARAISO ,1999,  194 m X 32 m ,  28876 t ,  YJRG4 ,9178549,576555000
